reference_entity,determination_date,committee,origin,doc_kind,doc_title,source_page,file_url,local_path,content_type,bytes,sha256,fetched_at,text_chars,text_path
Istar Inc,2023-05-05,Americas,determination,decision,1ae6c51b7f0a__americas-dc-decision-issue-number-2023041001-istar-inc-05052023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/05/americas-dc-decision-issue-number-2023041001-istar-inc-05052023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/05/americas-dc-decision-issue-number-2023041001-istar-inc-05052023.pdf/,data/docs/1ae6c51b7f0a__americas-dc-decision-issue-number-2023041001-istar-inc-05052023.pdf,application/pdf,196063,1ae6c51b7f0a76e2bbe4b32bc3683aba9c4717a34d0c6a36a12a3d2104ea6b2f,2026-06-08T07:02:12+00:00,3002,data/doctext/1ae6c51b7f0a.txt
Dc Evraz Group S A,2023-05-12,EMEA,determination,decision,42e992c9b65b__emea-dc-evraz-group-s-a-dc-decision-12-may-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-evraz-group-s-a-dc-decision-12-may-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-evraz-group-s-a-dc-decision-12-may-2023.pdf/,data/docs/42e992c9b65b__emea-dc-evraz-group-s-a-dc-decision-12-may-2023.pdf,application/pdf,137131,42e992c9b65b300d24f9353ca0397abd7ea1acf154ff465a48cb63b567552081,2026-06-08T07:02:13+00:00,972,data/doctext/42e992c9b65b.txt
Dc Evraz Group S A,2023-05-12,EMEA,determination,statement,3a0bb0e7516a__emea-dc-evraz-group-s-a-meeting-statement-12-may-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-evraz-group-s-a-meeting-statement-12-may-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-evraz-group-s-a-meeting-statement-12-may-2023.pdf/,data/docs/3a0bb0e7516a__emea-dc-evraz-group-s-a-meeting-statement-12-may-2023.pdf,application/pdf,182980,3a0bb0e7516a41e8c3a703050fb0aa84fb3600e5d41ec8225c44a6d551ca339a,2026-06-08T07:02:14+00:00,6549,data/doctext/3a0bb0e7516a.txt
Dc Credit Suisse Group Ag,2023-05-17,EMEA,determination,decision,3781da9c7084__emea-dc-credit-suisse-group-ag-dc-decision-17-may-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-credit-suisse-group-ag-dc-decision-17-may-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-credit-suisse-group-ag-dc-decision-17-may-2023.pdf/,data/docs/3781da9c7084__emea-dc-credit-suisse-group-ag-dc-decision-17-may-2023.pdf,application/pdf,136956,3781da9c7084842bb498a266f0a3ff7ea36037d8531c4962da2004a97745b0e3,2026-06-08T07:02:14+00:00,939,data/doctext/3781da9c7084.txt
Dc Credit Suisse Group Ag,2023-05-22,EMEA,determination,decision,b16d4efcc1d6__emea-dc-credit-suisse-group-ag-dc-decision-22-may-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-credit-suisse-group-ag-dc-decision-22-may-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/05/emea-dc-credit-suisse-group-ag-dc-decision-22-may-2023.pdf/,data/docs/b16d4efcc1d6__emea-dc-credit-suisse-group-ag-dc-decision-22-may-2023.pdf,application/pdf,136689,b16d4efcc1d68eb7414efb8ff1aab718439e85ab0a7c0a7b1e921629f6dee1fe,2026-06-08T07:02:15+00:00,924,data/doctext/b16d4efcc1d6.txt
Diamond Sports Group,2023-06-04,,determination,decision,00a05fb99ac6__auction-settlement-terms-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/auction-settlement-terms-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/auction-settlement-terms-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,data/docs/00a05fb99ac6__auction-settlement-terms-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,,622725,00a05fb99ac68861c4e8d950689c21b05e9d5598bb0ec448f91996566d082c5e,2026-06-08T07:02:15+00:00,175794,data/doctext/00a05fb99ac6.txt
Diamond Sports Group,2023-06-04,Americas,determination,decision,dc9079cc6add__americas-dc-decision-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-decision-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,data/docs/dc9079cc6add__americas-dc-decision-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,,109025,dc9079cc6add264749b8c5700628b1387912c7f02621498084de67d901bd73d8,2026-06-08T07:02:15+00:00,1713,data/doctext/dc9079cc6add.txt
Dc Deliverable Obligation Initial List Diamond Sports Group,2023-06-04,Americas,determination,decision,3b7a3f9fc13e__americas-dc-deliverable-obligation-initial-list-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-deliverable-obligation-initial-list-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/04/americas-dc-deliverable-obligation-initial-list-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf/,data/docs/3b7a3f9fc13e__americas-dc-deliverable-obligation-initial-list-issue-number-2023031702-diamond-sports-group-04-06-2023.pdf,,143699,3b7a3f9fc13eaf73f256b534ec78f999ac2cc3d8de4135f22408ca4d9ddc423e,2026-06-08T07:02:15+00:00,2248,data/doctext/3b7a3f9fc13e.txt
Dc Casino Guichard Perrachon Sa,2023-06-05,EMEA,determination,decision,0acda72ab23e__emea-dc-casino-guichard-perrachon-sa-dc-decision-5-june-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-casino-guichard-perrachon-sa-dc-decision-5-june-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-casino-guichard-perrachon-sa-dc-decision-5-june-2023.pdf/,data/docs/0acda72ab23e__emea-dc-casino-guichard-perrachon-sa-dc-decision-5-june-2023.pdf,application/pdf,137150,0acda72ab23e6ec1dbe65b62dc2249c2c5b9c5a83885a9f11c3e003d8ddc8c09,2026-06-08T07:02:15+00:00,988,data/doctext/0acda72ab23e.txt
Dc Vue International Bidco Plc,2023-06-07,EMEA,determination,auction_market_data,16f3031d29df__emea-dc-vue-international-bidco-plc-dc-decision-7-june-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-vue-international-bidco-plc-dc-decision-7-june-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-vue-international-bidco-plc-dc-decision-7-june-2023.pdf/,data/docs/16f3031d29df__emea-dc-vue-international-bidco-plc-dc-decision-7-june-2023.pdf,,134008,16f3031d29df66a052df1588ab1a9efed5ecec28ab5d57e09e82b2fe84d48c4b,2026-06-08T07:02:15+00:00,557,data/doctext/16f3031d29df.txt
Dc Casino Guichard Perrachon Sa,2023-06-09,EMEA,determination,decision,4d3db795bd02__emea-dc-casino-guichard-perrachon-sa-dc-decision-9-june-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-casino-guichard-perrachon-sa-dc-decision-9-june-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-casino-guichard-perrachon-sa-dc-decision-9-june-2023.pdf/,data/docs/4d3db795bd02__emea-dc-casino-guichard-perrachon-sa-dc-decision-9-june-2023.pdf,application/pdf,139006,4d3db795bd02fb69cef41e376d41699f7c1b931f84a3ba3e9a77bcc70c813574,2026-06-08T07:02:16+00:00,1088,data/doctext/4d3db795bd02.txt
Dc Vue International Bidco Plc,2023-06-15,EMEA,determination,auction_market_data,977c2f55ed7a__emea-dc-vue-international-bidco-plc-dc-decision-15-june-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-vue-international-bidco-plc-dc-decision-15-june-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-vue-international-bidco-plc-dc-decision-15-june-2023.pdf/,data/docs/977c2f55ed7a__emea-dc-vue-international-bidco-plc-dc-decision-15-june-2023.pdf,,134343,977c2f55ed7a186f01fb3ea6de1781458eec014242b1061c088519d3ed2226fa,2026-06-08T07:02:16+00:00,557,data/doctext/977c2f55ed7a.txt
Dc Credit Suisse Group Ag,2023-06-21,EMEA,determination,decision,7b3477c746b0__emea-dc-credit-suisse-group-ag-dc-decision-21-june-2023.pdf,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-credit-suisse-group-ag-dc-decision-21-june-2023.pdf/,https://www.cdsdeterminationscommittees.org/documents/2023/06/emea-dc-credit-suisse-group-ag-dc-decision-21-june-2023.pdf/,data/docs/7b3477c746b0__emea-dc-credit-suisse-group-ag-dc-decision-21-june-2023.pdf,application/pdf,135972,7b3477c746b0f1321cf32694041c8edc6e21e8fa27e14b82e902b572b71aa438,2026-06-08T07:02:16+00:00,695,data/doctext/7b3477c746b0.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,document,https://www.groupe-casino.fr/wp-content/uploads/2023/06/2023-06-21-PR-Update-on-the-conciliation-proceedings.pdf,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.groupe-casino.fr/wp-content/uploads/2023/06/2023-06-21-PR-Update-on-the-conciliation-proceedings.pdf,data/docs/cb22edb4b664__2023-06-21-PR-Update-on-the-conciliation-proceedings.pdf,application/pdf,394032,cb22edb4b664803e4705f62eaec6d7d2a9e6d2b06ddedbb5ccc22e7026e49f2b,2026-06-08T07:02:18+00:00,3339,data/doctext/cb22edb4b664.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,document,https://www.groupe-casino.fr/wp-content/uploads/2023/08/2023-087-25-PR-Grace-Period-002.pdf,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.groupe-casino.fr/wp-content/uploads/2023/08/2023-087-25-PR-Grace-Period-002.pdf,data/docs/481d5f989cf0__2023-087-25-PR-Grace-Period-002.pdf,application/pdf,215117,481d5f989cf0be127a800ac29bdeaa4b5cd3d6b70a77b5b73208760c369c0120,2026-06-08T07:02:18+00:00,3000,data/doctext/481d5f989cf0.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Final Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-final-casino-ast.pdf/,data/docs/0a99acedf3fe__emea-dc-final-casino-ast.pdf,application/pdf,350061,0a99acedf3fee33e20bb8c82c2b1055c1c574e8c2e9bae965b9979581ccc6d27,2026-06-08T07:02:26+00:00,179609,data/doctext/0a99acedf3fe.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_results,Final List,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-final-list.pdf/,data/docs/058a2c3f8a73__emea-dc-casino-final-list.pdf,application/pdf,64531,058a2c3f8a73af8af75a19e4395ad1c2bd82e57fc0cbfb1adf6862a72b78e656,2026-06-08T07:02:27+00:00,1261,data/doctext/058a2c3f8a73.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,decision,DC Decision,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-guichard-perrachon-sa-dc-decision-20-september-2023-pbl.pdf/,data/docs/88703705f74c__emea-dc-casino-guichard-perrachon-sa-dc-decision-20-september-2023-pbl.pdf,application/pdf,106651,88703705f74c9c0da840207e91769630dc37fd8b71815a3f6715a1283eeca68d,2026-06-08T07:02:27+00:00,642,data/doctext/88703705f74c.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_market_data,List of Participating Bidders,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-list-of-participating-bidders.pdf/,data/docs/3901b3e61a73__emea-dc-casino-list-of-participating-bidders.pdf,application/pdf,16189,3901b3e61a73da3fa7a9b1639c4ed5f1ba329b1016f1b6f39cdf488accb23718,2026-06-08T07:02:27+00:00,412,data/doctext/3901b3e61a73.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Compare against Draft Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-final-ast-compare-v-draft-ast.pdf/,data/docs/31c2c824e7f8__emea-dc-final-ast-compare-v-draft-ast.pdf,application/pdf,457740,31c2c824e7f8fb9adc1d261fe734cb88738b6893efb0a4eddf8a345542ee32a5,2026-06-08T07:02:39+00:00,180198,data/doctext/31c2c824e7f8.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Compare against Ukraine Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-final-ast-compare-casino-v-ukraine.pdf/,data/docs/4fc56d4c08a5__emea-dc-final-ast-compare-casino-v-ukraine.pdf,application/pdf,465178,4fc56d4c08a5060c07c24540a47cf83783b4fb0dd2bc527bce786063fc348c40,2026-06-08T07:02:50+00:00,180502,data/doctext/4fc56d4c08a5.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Compare against Europcar Mobility Group S.A. Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-final-ast-compare-casino-v-europcar.pdf/,data/docs/ebb8c2fd2978__emea-dc-final-ast-compare-casino-v-europcar.pdf,application/pdf,522956,ebb8c2fd2978dc11fc480debb7d31842c89851685d74c3cb905ce4d4aea74235,2026-06-08T07:03:02+00:00,189366,data/doctext/ebb8c2fd2978.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,decision,DC Decision,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-guichard-perrachon-sa-dc-decision-20-september-2023-final-astfinal-list.pdf/,data/docs/cf945d38ce2d__emea-dc-casino-guichard-perrachon-sa-dc-decision-20-september-2023-final-astfinal-list.pdf,application/pdf,104621,cf945d38ce2d568f0d368b0cbcb435ce7e5d694a276363765ddd012893e85e50,2026-06-08T07:03:03+00:00,1071,data/doctext/cf945d38ce2d.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,decision,DC Decision,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-guichard-perrachon-sa-dc-decision-19-september-2023.pdf/,data/docs/02e60b218fa9__emea-dc-casino-guichard-perrachon-sa-dc-decision-19-september-2023.pdf,application/pdf,143900,02e60b218fa98a6958f8cd3ea82e992ea30efe29fdd06c9b7fe1734c3f6562cd,2026-06-08T07:03:04+00:00,2348,data/doctext/02e60b218fa9.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Draft Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-draft-casino-ast.pdf/,data/docs/8387037259fa__emea-dc-draft-casino-ast.pdf,application/pdf,350589,8387037259fa832c3f0936d216d33029d1a373bc1d3e9368657508a8e5ea3b18,2026-06-08T07:03:12+00:00,179684,data/doctext/8387037259fa.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Compare against the Ukraine Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-draft-ast-compare-casino-v-ukraine.pdf/,data/docs/5c004121a067__emea-dc-draft-ast-compare-casino-v-ukraine.pdf,application/pdf,465462,5c004121a067ed1661abbbe78b815af79ecc5d544460b444035b5afe971be629,2026-06-08T07:03:23+00:00,180612,data/doctext/5c004121a067.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,Compare against the Europcar Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-draft-ast-compare-casino-v-europcar.pdf/,data/docs/34386798e6d5__emea-dc-draft-ast-compare-casino-v-europcar.pdf,application/pdf,523288,34386798e6d5e6e4af2b07f784bf8925f87194b82a13c0821c0fa1f3893717bd,2026-06-08T07:03:36+00:00,189441,data/doctext/34386798e6d5.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,auction_settlement_terms,here,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-draft-ast-vs-draft-ast-including-auction-date.pdf/,data/docs/e4d074f141d8__emea-dc-casino-draft-ast-vs-draft-ast-including-auction-date.pdf,application/pdf,457314,e4d074f141d83e2d82b7f971af68d3eaf94c48b80d8f3814702ece0d76750662,2026-06-08T07:03:47+00:00,180166,data/doctext/e4d074f141d8.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,statement,Initial List,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-meeting-statement-casino-initial-list.pdf/,data/docs/afdb2314e894__emea-dc-meeting-statement-casino-initial-list.pdf,application/pdf,87913,afdb2314e8947dd6d749a6d2d9e9713686e0def50a1a9ff6a805d81efc21e0a1,2026-06-08T07:03:48+00:00,1265,data/doctext/afdb2314e894.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,decision,Submission of Potential Deliverable Obligations and Challenges,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2020/10/dc-information-on-submitting-additional-potential-deliverable-obligations.pdf/,data/docs/87fbac6cbc72__dc-information-on-submitting-additional-potential-deliverable-obligations.pdf,,70444,87fbac6cbc729648a1e34063c0007c817cc5f927f4ea32cc97911409a176584e,2026-06-08T07:03:48+00:00,4861,data/doctext/87fbac6cbc72.txt
CASINO GUICHARD-PERRACHON,2023-06-21,EMEA,determination,decision,DC Decision,https://www.cdsdeterminationscommittees.org/cds/casino-guichard-perrachon-sa-11/,https://www.cdsdeterminationscommittees.org/documents/2023/09/emea-dc-casino-guichard-perrachon-sa-dc-decision-18-september-2023.pdf/,data/docs/c855d69560db__emea-dc-casino-guichard-perrachon-sa-dc-decision-18-september-2023.pdf,application/pdf,143057,c855d69560db2eb4e26525ac06e7c828e4399bd14b025bcb3487396f6148cee8,2026-06-08T07:03:48+00:00,1069,data/doctext/c855d69560db.txt
